"Time (UTCG)","Power (W)","Solar Intensity"
25 Jun 2020 13:06:35.000,4.925,1.000000
25 Jun 2020 13:06:40.000,4.931,1.000000
25 Jun 2020 13:06:45.000,4.916,1.000000
25 Jun 2020 13:06:50.000,4.918,1.000000
25 Jun 2020 13:06:55.000,4.913,1.000000
25 Jun 2020 13:07:00.000,4.919,1.000000
25 Jun 2020 13:07:05.000,4.912,1.000000
25 Jun 2020 13:07:10.000,4.915,1.000000
25 Jun 2020 13:07:15.000,4.895,1.000000
25 Jun 2020 13:07:20.000,4.916,1.000000
25 Jun 2020 13:07:25.000,4.895,1.000000
25 Jun 2020 13:07:30.000,4.898,1.000000
25 Jun 2020 13:07:35.000,4.901,1.000000
25 Jun 2020 13:07:40.000,4.905,1.000000
25 Jun 2020 13:07:45.000,4.901,1.000000
25 Jun 2020 13:07:50.000,4.880,1.000000
25 Jun 2020 13:07:55.000,4.869,1.000000
25 Jun 2020 13:08:00.000,4.888,1.000000
25 Jun 2020 13:08:05.000,4.884,1.000000
25 Jun 2020 13:08:10.000,4.885,1.000000
25 Jun 2020 13:08:15.000,4.869,1.000000
25 Jun 2020 13:08:20.000,4.887,1.000000
25 Jun 2020 13:08:25.000,4.869,1.000000
25 Jun 2020 13:08:30.000,4.868,1.000000
25 Jun 2020 13:08:35.000,4.867,1.000000
25 Jun 2020 13:08:40.000,4.862,1.000000
25 Jun 2020 13:08:45.000,4.855,1.000000
25 Jun 2020 13:08:50.000,4.861,1.000000
25 Jun 2020 13:08:55.000,4.838,1.000000
25 Jun 2020 13:09:00.000,4.841,1.000000
25 Jun 2020 13:09:05.000,4.836,1.000000
25 Jun 2020 13:09:10.000,4.835,1.000000
25 Jun 2020 13:09:15.000,4.835,1.000000
25 Jun 2020 13:09:20.000,4.811,1.000000
25 Jun 2020 13:09:25.000,4.836,1.000000
25 Jun 2020 13:09:30.000,4.820,1.000000
25 Jun 2020 13:09:35.000,4.831,1.000000
25 Jun 2020 13:09:40.000,4.808,1.000000
25 Jun 2020 13:09:45.000,4.818,1.000000
25 Jun 2020 13:09:50.000,4.800,1.000000
25 Jun 2020 13:09:55.000,4.822,1.000000
25 Jun 2020 13:10:00.000,4.800,1.000000
25 Jun 2020 13:10:05.000,4.803,1.000000
25 Jun 2020 13:10:10.000,4.774,1.000000
25 Jun 2020 13:10:15.000,4.800,1.000000
25 Jun 2020 13:10:20.000,4.789,1.000000
25 Jun 2020 13:10:25.000,4.789,1.000000
25 Jun 2020 13:10:30.000,4.782,1.000000
25 Jun 2020 13:10:35.000,4.778,1.000000
25 Jun 2020 13:10:40.000,4.774,1.000000
25 Jun 2020 13:10:45.000,4.773,1.000000
25 Jun 2020 13:10:50.000,4.775,1.000000
25 Jun 2020 13:10:55.000,4.759,1.000000
25 Jun 2020 13:11:00.000,4.778,1.000000
25 Jun 2020 13:11:05.000,4.760,1.000000
25 Jun 2020 13:11:10.000,4.755,1.000000
25 Jun 2020 13:11:15.000,4.754,1.000000
25 Jun 2020 13:11:20.000,4.754,1.000000
25 Jun 2020 13:11:25.000,4.737,1.000000
25 Jun 2020 13:11:30.000,4.727,1.000000
25 Jun 2020 13:11:35.000,4.730,1.000000
25 Jun 2020 13:11:40.000,4.727,1.000000
25 Jun 2020 13:11:45.000,4.721,1.000000
25 Jun 2020 13:11:50.000,4.709,1.000000
25 Jun 2020 13:11:55.000,4.685,1.000000
25 Jun 2020 13:12:00.000,4.694,1.000000
25 Jun 2020 13:12:05.000,4.704,1.000000
25 Jun 2020 13:12:10.000,4.679,1.000000
25 Jun 2020 13:12:15.000,4.654,1.000000
25 Jun 2020 13:12:20.000,4.651,1.000000
25 Jun 2020 13:12:25.000,4.637,1.000000
25 Jun 2020 13:12:30.000,4.641,1.000000
25 Jun 2020 13:12:35.000,4.621,1.000000
25 Jun 2020 13:12:40.000,4.618,1.000000
25 Jun 2020 13:12:45.000,4.615,1.000000
25 Jun 2020 13:12:50.000,4.590,1.000000
25 Jun 2020 13:12:55.000,4.571,1.000000
25 Jun 2020 13:13:00.000,4.564,1.000000
25 Jun 2020 13:13:05.000,4.539,1.000000
25 Jun 2020 13:13:10.000,4.529,1.000000
25 Jun 2020 13:13:15.000,4.531,1.000000
25 Jun 2020 13:13:20.000,4.508,1.000000
25 Jun 2020 13:13:25.000,4.498,1.000000
25 Jun 2020 13:13:30.000,4.478,1.000000
25 Jun 2020 13:13:35.000,4.470,1.000000
25 Jun 2020 13:13:40.000,4.445,1.000000
25 Jun 2020 13:13:45.000,4.437,1.000000
25 Jun 2020 13:13:50.000,4.430,1.000000
25 Jun 2020 13:13:55.000,4.400,1.000000
25 Jun 2020 13:14:00.000,4.393,1.000000
25 Jun 2020 13:14:05.000,4.383,1.000000
25 Jun 2020 13:14:10.000,4.358,1.000000
25 Jun 2020 13:14:15.000,4.343,1.000000
25 Jun 2020 13:14:20.000,4.318,1.000000
25 Jun 2020 13:14:25.000,4.305,1.000000
25 Jun 2020 13:14:30.000,4.307,1.000000
25 Jun 2020 13:14:35.000,4.310,1.000000
25 Jun 2020 13:14:40.000,4.304,1.000000
25 Jun 2020 13:14:45.000,4.289,1.000000
25 Jun 2020 13:14:50.000,4.274,1.000000
25 Jun 2020 13:14:55.000,4.277,1.000000
25 Jun 2020 13:15:00.000,4.256,1.000000
25 Jun 2020 13:15:05.000,4.252,1.000000
25 Jun 2020 13:15:10.000,4.245,1.000000
25 Jun 2020 13:15:15.000,4.225,1.000000
25 Jun 2020 13:15:20.000,4.244,1.000000
25 Jun 2020 13:15:25.000,4.222,1.000000
25 Jun 2020 13:15:30.000,4.213,1.000000
25 Jun 2020 13:15:35.000,4.216,1.000000
25 Jun 2020 13:15:40.000,4.208,1.000000
25 Jun 2020 13:15:45.000,4.203,1.000000
25 Jun 2020 13:15:50.000,4.193,1.000000
25 Jun 2020 13:15:55.000,4.186,1.000000
25 Jun 2020 13:16:00.000,4.183,1.000000
25 Jun 2020 13:16:05.000,4.163,1.000000
25 Jun 2020 13:16:10.000,4.166,1.000000
25 Jun 2020 13:16:15.000,4.158,1.000000
25 Jun 2020 13:16:20.000,4.143,1.000000
25 Jun 2020 13:16:25.000,4.166,1.000000
25 Jun 2020 13:16:30.000,4.153,1.000000
25 Jun 2020 13:16:35.000,4.150,1.000000
25 Jun 2020 13:16:40.000,4.136,1.000000
25 Jun 2020 13:16:45.000,4.140,1.000000
25 Jun 2020 13:16:50.000,4.129,1.000000
25 Jun 2020 13:16:55.000,4.127,1.000000
25 Jun 2020 13:17:00.000,4.066,1.000000
25 Jun 2020 13:17:05.000,4.069,1.000000
25 Jun 2020 13:17:10.000,4.078,1.000000
25 Jun 2020 13:17:15.000,4.104,1.000000
25 Jun 2020 13:17:20.000,4.086,1.000000
25 Jun 2020 13:17:25.000,4.103,1.000000
25 Jun 2020 13:17:30.000,4.097,1.000000
25 Jun 2020 13:17:35.000,4.076,1.000000
25 Jun 2020 13:17:40.000,4.070,1.000000
25 Jun 2020 13:17:45.000,4.061,1.000000
25 Jun 2020 13:17:50.000,4.054,1.000000
25 Jun 2020 13:17:55.000,4.054,1.000000
25 Jun 2020 13:18:00.000,4.047,1.000000
25 Jun 2020 13:18:05.000,4.031,1.000000
25 Jun 2020 13:18:10.000,4.034,1.000000
25 Jun 2020 13:18:15.000,4.013,1.000000
25 Jun 2020 13:18:20.000,3.990,1.000000
25 Jun 2020 13:18:25.000,3.988,1.000000
25 Jun 2020 13:18:30.000,3.991,1.000000
25 Jun 2020 13:18:35.000,3.981,1.000000
25 Jun 2020 13:18:40.000,3.970,1.000000
25 Jun 2020 13:18:45.000,3.961,1.000000
25 Jun 2020 13:18:50.000,3.952,1.000000
25 Jun 2020 13:18:55.000,3.942,1.000000
25 Jun 2020 13:19:00.000,3.935,1.000000
25 Jun 2020 13:19:05.000,3.921,1.000000
25 Jun 2020 13:19:10.000,3.935,1.000000
25 Jun 2020 13:19:15.000,3.916,1.000000
25 Jun 2020 13:19:20.000,3.906,1.000000
25 Jun 2020 13:19:25.000,3.903,1.000000
25 Jun 2020 13:19:30.000,3.861,1.000000
25 Jun 2020 13:19:35.000,3.869,1.000000
25 Jun 2020 13:19:40.000,3.863,1.000000
25 Jun 2020 13:19:45.000,3.888,1.000000
25 Jun 2020 13:19:50.000,3.901,1.000000
25 Jun 2020 13:19:55.000,3.906,1.000000
25 Jun 2020 13:20:00.000,3.913,1.000000
25 Jun 2020 13:20:05.000,3.919,1.000000
25 Jun 2020 13:20:10.000,3.925,1.000000
25 Jun 2020 13:20:15.000,3.934,1.000000
25 Jun 2020 13:20:20.000,3.922,1.000000
25 Jun 2020 13:20:25.000,3.942,1.000000
25 Jun 2020 13:20:30.000,3.947,1.000000
25 Jun 2020 13:20:35.000,3.955,1.000000
25 Jun 2020 13:20:40.000,3.958,1.000000
25 Jun 2020 13:20:45.000,3.973,1.000000
25 Jun 2020 13:20:50.000,3.975,1.000000
25 Jun 2020 13:20:55.000,3.978,1.000000
25 Jun 2020 13:21:00.000,3.993,1.000000
25 Jun 2020 13:21:05.000,3.993,1.000000
25 Jun 2020 13:21:10.000,3.995,1.000000
25 Jun 2020 13:21:15.000,3.998,1.000000
25 Jun 2020 13:21:20.000,4.016,1.000000
25 Jun 2020 13:21:25.000,4.040,1.000000
25 Jun 2020 13:21:30.000,4.042,1.000000
25 Jun 2020 13:21:35.000,4.036,1.000000
25 Jun 2020 13:21:40.000,4.046,1.000000
25 Jun 2020 13:21:45.000,4.062,1.000000
25 Jun 2020 13:21:50.000,4.071,1.000000
25 Jun 2020 13:21:55.000,4.059,1.000000
25 Jun 2020 13:22:00.000,4.070,1.000000
25 Jun 2020 13:22:05.000,4.085,1.000000
25 Jun 2020 13:22:10.000,4.086,1.000000
25 Jun 2020 13:22:15.000,4.087,1.000000
25 Jun 2020 13:22:20.000,4.106,1.000000
25 Jun 2020 13:22:25.000,4.121,1.000000
25 Jun 2020 13:22:30.000,4.127,1.000000
25 Jun 2020 13:22:35.000,4.133,1.000000
25 Jun 2020 13:22:40.000,4.150,1.000000
25 Jun 2020 13:22:45.000,4.158,1.000000
25 Jun 2020 13:22:50.000,4.167,1.000000
25 Jun 2020 13:22:55.000,4.168,1.000000
25 Jun 2020 13:23:00.000,4.182,1.000000
25 Jun 2020 13:23:05.000,4.195,1.000000
25 Jun 2020 13:23:10.000,4.206,1.000000
25 Jun 2020 13:23:15.000,4.207,1.000000
25 Jun 2020 13:23:20.000,4.217,1.000000
25 Jun 2020 13:23:25.000,4.229,1.000000
25 Jun 2020 13:23:30.000,4.250,1.000000
25 Jun 2020 13:23:35.000,4.257,1.000000
25 Jun 2020 13:23:40.000,4.262,1.000000
25 Jun 2020 13:23:45.000,4.285,1.000000
25 Jun 2020 13:23:50.000,4.290,1.000000
25 Jun 2020 13:23:55.000,4.307,1.000000
25 Jun 2020 13:24:00.000,4.313,1.000000
25 Jun 2020 13:24:05.000,4.304,1.000000
25 Jun 2020 13:24:10.000,4.315,1.000000
25 Jun 2020 13:24:15.000,4.331,1.000000
25 Jun 2020 13:24:20.000,4.340,1.000000
25 Jun 2020 13:24:25.000,4.356,1.000000
25 Jun 2020 13:24:30.000,4.370,1.000000
25 Jun 2020 13:24:35.000,4.376,1.000000
25 Jun 2020 13:24:40.000,4.387,1.000000
25 Jun 2020 13:24:45.000,4.393,1.000000
25 Jun 2020 13:24:50.000,4.396,1.000000
25 Jun 2020 13:24:55.000,4.419,1.000000
25 Jun 2020 13:25:00.000,4.435,1.000000
25 Jun 2020 13:25:05.000,4.447,1.000000
25 Jun 2020 13:25:10.000,4.450,1.000000
25 Jun 2020 13:25:15.000,4.465,1.000000
25 Jun 2020 13:25:20.000,4.475,1.000000
25 Jun 2020 13:25:25.000,4.503,1.000000
25 Jun 2020 13:25:30.000,4.484,1.000000
25 Jun 2020 13:25:35.000,4.506,1.000000
25 Jun 2020 13:25:40.000,4.521,1.000000
25 Jun 2020 13:25:45.000,4.525,1.000000
25 Jun 2020 13:25:50.000,4.546,1.000000
25 Jun 2020 13:25:55.000,4.548,1.000000
25 Jun 2020 13:26:00.000,4.548,1.000000
25 Jun 2020 13:26:05.000,4.565,1.000000
25 Jun 2020 13:26:10.000,4.572,1.000000
25 Jun 2020 13:26:15.000,4.584,1.000000
25 Jun 2020 13:26:20.000,4.575,1.000000
25 Jun 2020 13:26:25.000,4.613,1.000000
25 Jun 2020 13:26:30.000,4.605,1.000000
25 Jun 2020 13:26:35.000,4.635,1.000000
25 Jun 2020 13:26:40.000,4.641,1.000000
25 Jun 2020 13:26:45.000,4.641,1.000000
25 Jun 2020 13:26:50.000,4.668,1.000000
25 Jun 2020 13:26:55.000,4.678,1.000000
25 Jun 2020 13:27:00.000,4.673,1.000000
25 Jun 2020 13:27:05.000,4.694,1.000000
25 Jun 2020 13:27:10.000,4.696,1.000000
25 Jun 2020 13:27:15.000,4.697,1.000000
25 Jun 2020 13:27:20.000,4.714,1.000000
25 Jun 2020 13:27:25.000,4.711,1.000000
25 Jun 2020 13:27:30.000,4.724,1.000000
25 Jun 2020 13:27:35.000,4.746,1.000000
25 Jun 2020 13:27:40.000,4.758,1.000000
25 Jun 2020 13:27:45.000,4.738,1.000000
25 Jun 2020 13:27:50.000,4.766,1.000000
25 Jun 2020 13:27:55.000,4.768,1.000000
25 Jun 2020 13:28:00.000,4.770,1.000000
25 Jun 2020 13:28:05.000,4.786,1.000000
25 Jun 2020 13:28:10.000,4.772,1.000000
25 Jun 2020 13:28:15.000,4.787,1.000000
25 Jun 2020 13:28:20.000,4.793,1.000000
25 Jun 2020 13:28:25.000,4.799,1.000000
25 Jun 2020 13:28:30.000,4.767,1.000000
25 Jun 2020 13:28:35.000,4.800,1.000000
25 Jun 2020 13:28:40.000,4.819,1.000000
25 Jun 2020 13:28:45.000,4.808,1.000000
25 Jun 2020 13:28:50.000,4.819,1.000000
25 Jun 2020 13:28:55.000,4.832,1.000000
25 Jun 2020 13:29:00.000,4.813,1.000000
25 Jun 2020 13:29:05.000,4.825,1.000000
25 Jun 2020 13:29:10.000,4.826,1.000000
25 Jun 2020 13:29:15.000,4.833,1.000000
25 Jun 2020 13:29:20.000,4.841,1.000000
25 Jun 2020 13:29:25.000,4.843,1.000000
25 Jun 2020 13:29:30.000,4.855,1.000000
25 Jun 2020 13:29:35.000,4.859,1.000000
25 Jun 2020 13:29:40.000,4.850,1.000000
25 Jun 2020 13:29:45.000,4.846,1.000000
25 Jun 2020 13:29:50.000,4.839,1.000000
25 Jun 2020 13:29:55.000,4.862,1.000000
25 Jun 2020 13:30:00.000,4.864,1.000000
25 Jun 2020 13:30:05.000,4.862,1.000000
25 Jun 2020 13:30:10.000,4.865,1.000000
25 Jun 2020 13:30:15.000,4.876,1.000000
25 Jun 2020 13:30:20.000,4.887,1.000000
25 Jun 2020 13:30:25.000,4.900,1.000000
25 Jun 2020 13:30:30.000,4.876,1.000000
25 Jun 2020 13:30:35.000,4.886,1.000000
25 Jun 2020 13:30:40.000,4.903,1.000000
25 Jun 2020 13:30:45.000,4.886,1.000000
25 Jun 2020 13:30:50.000,4.907,1.000000
25 Jun 2020 13:30:55.000,4.888,1.000000
25 Jun 2020 13:31:00.000,4.904,1.000000
25 Jun 2020 13:31:05.000,4.902,1.000000
25 Jun 2020 13:31:10.000,4.887,1.000000
25 Jun 2020 13:31:15.000,4.900,1.000000
25 Jun 2020 13:31:20.000,4.931,1.000000
25 Jun 2020 13:31:25.000,4.925,1.000000
25 Jun 2020 13:31:30.000,4.927,1.000000
25 Jun 2020 13:31:35.000,4.943,1.000000
25 Jun 2020 13:31:40.000,4.930,1.000000
25 Jun 2020 13:31:45.000,4.923,1.000000
25 Jun 2020 13:31:50.000,4.935,1.000000
25 Jun 2020 13:31:55.000,4.938,1.000000
25 Jun 2020 13:32:00.000,4.947,1.000000
25 Jun 2020 13:32:05.000,4.943,1.000000
25 Jun 2020 13:32:10.000,4.953,1.000000
25 Jun 2020 13:32:15.000,4.947,1.000000
25 Jun 2020 13:32:20.000,4.967,1.000000
25 Jun 2020 13:32:25.000,4.941,1.000000
25 Jun 2020 13:32:30.000,4.959,1.000000
25 Jun 2020 13:32:35.000,4.962,1.000000
25 Jun 2020 13:32:40.000,4.963,1.000000
25 Jun 2020 13:32:45.000,4.957,1.000000
25 Jun 2020 13:32:50.000,4.961,1.000000
25 Jun 2020 13:32:55.000,4.961,1.000000
25 Jun 2020 13:33:00.000,4.937,1.000000
25 Jun 2020 13:33:05.000,4.972,1.000000
25 Jun 2020 13:33:10.000,4.973,1.000000
25 Jun 2020 13:33:15.000,4.968,1.000000
25 Jun 2020 13:33:20.000,4.978,1.000000
25 Jun 2020 13:33:25.000,4.991,1.000000
25 Jun 2020 13:33:30.000,4.986,1.000000
25 Jun 2020 13:33:35.000,4.987,1.000000
25 Jun 2020 13:33:40.000,4.983,1.000000
25 Jun 2020 13:33:45.000,4.997,1.000000
25 Jun 2020 13:33:50.000,4.993,1.000000
25 Jun 2020 13:33:55.000,4.997,1.000000
25 Jun 2020 13:34:00.000,5.000,1.000000
25 Jun 2020 13:34:05.000,4.998,1.000000
25 Jun 2020 13:34:10.000,5.000,1.000000
25 Jun 2020 13:34:15.000,5.004,1.000000
25 Jun 2020 13:34:20.000,5.004,1.000000
25 Jun 2020 13:34:25.000,4.996,1.000000
25 Jun 2020 13:34:30.000,5.008,1.000000
25 Jun 2020 13:34:35.000,5.006,1.000000
25 Jun 2020 13:34:40.000,5.003,1.000000
25 Jun 2020 13:34:45.000,4.996,1.000000
25 Jun 2020 13:34:50.000,5.011,1.000000
25 Jun 2020 13:34:55.000,5.017,1.000000
25 Jun 2020 13:35:00.000,5.017,1.000000
25 Jun 2020 13:35:05.000,5.026,1.000000
25 Jun 2020 13:35:10.000,5.022,1.000000
25 Jun 2020 13:35:15.000,5.035,1.000000
25 Jun 2020 13:35:20.000,5.030,1.000000
25 Jun 2020 13:35:25.000,5.022,1.000000
25 Jun 2020 13:35:30.000,5.011,1.000000
25 Jun 2020 13:35:35.000,5.036,1.000000
25 Jun 2020 13:35:40.000,5.026,1.000000
25 Jun 2020 13:35:45.000,5.037,1.000000
25 Jun 2020 13:35:50.000,5.026,1.000000
25 Jun 2020 13:35:55.000,5.033,1.000000
25 Jun 2020 13:36:00.000,5.020,1.000000
25 Jun 2020 13:36:05.000,5.034,1.000000
25 Jun 2020 13:36:10.000,5.035,1.000000
25 Jun 2020 13:36:15.000,5.040,1.000000
25 Jun 2020 13:36:20.000,5.040,1.000000
25 Jun 2020 13:36:25.000,5.033,1.000000
25 Jun 2020 13:36:30.000,5.052,1.000000
25 Jun 2020 13:36:35.000,5.053,1.000000
25 Jun 2020 13:36:40.000,5.044,1.000000
25 Jun 2020 13:36:45.000,5.032,1.000000
25 Jun 2020 13:36:50.000,5.044,1.000000
25 Jun 2020 13:36:55.000,5.045,1.000000
25 Jun 2020 13:37:00.000,5.034,1.000000
25 Jun 2020 13:37:05.000,5.027,1.000000
25 Jun 2020 13:37:10.000,5.046,1.000000
25 Jun 2020 13:37:15.000,5.052,1.000000
25 Jun 2020 13:37:20.000,5.047,1.000000
25 Jun 2020 13:37:25.000,5.037,1.000000
25 Jun 2020 13:37:30.000,5.069,1.000000
25 Jun 2020 13:37:35.000,5.064,1.000000
25 Jun 2020 13:37:40.000,5.040,1.000000
25 Jun 2020 13:37:45.000,5.054,1.000000
25 Jun 2020 13:37:50.000,5.049,1.000000
25 Jun 2020 13:37:55.000,5.067,1.000000
25 Jun 2020 13:38:00.000,5.053,1.000000
25 Jun 2020 13:38:05.000,5.036,1.000000
25 Jun 2020 13:38:10.000,5.054,1.000000
25 Jun 2020 13:38:15.000,5.038,1.000000
25 Jun 2020 13:38:20.000,5.054,1.000000
25 Jun 2020 13:38:25.000,5.063,1.000000
25 Jun 2020 13:38:30.000,5.050,1.000000
25 Jun 2020 13:38:35.000,5.039,1.000000
25 Jun 2020 13:38:40.000,5.045,1.000000
25 Jun 2020 13:38:45.000,5.059,1.000000
25 Jun 2020 13:38:50.000,5.039,1.000000
25 Jun 2020 13:38:55.000,5.038,1.000000
25 Jun 2020 13:39:00.000,5.066,1.000000
25 Jun 2020 13:39:05.000,5.068,1.000000
25 Jun 2020 13:39:10.000,5.052,1.000000
25 Jun 2020 13:39:15.000,5.057,1.000000
25 Jun 2020 13:39:20.000,5.089,1.000000
25 Jun 2020 13:39:25.000,5.056,1.000000
25 Jun 2020 13:39:30.000,5.041,1.000000
25 Jun 2020 13:39:35.000,5.059,1.000000
25 Jun 2020 13:39:40.000,5.051,1.000000
25 Jun 2020 13:39:45.000,5.063,1.000000
25 Jun 2020 13:39:50.000,5.034,1.000000
25 Jun 2020 13:39:55.000,5.046,1.000000
25 Jun 2020 13:40:00.000,5.050,1.000000
25 Jun 2020 13:40:05.000,4.974,1.000000
25 Jun 2020 13:40:10.000,5.049,1.000000
25 Jun 2020 13:40:15.000,5.079,1.000000
25 Jun 2020 13:40:20.000,5.016,1.000000
25 Jun 2020 13:40:25.000,5.047,1.000000
25 Jun 2020 13:40:30.000,5.060,1.000000
25 Jun 2020 13:40:35.000,5.043,1.000000
25 Jun 2020 13:40:40.000,5.045,1.000000
25 Jun 2020 13:40:45.000,5.053,1.000000
25 Jun 2020 13:40:50.000,5.068,1.000000
25 Jun 2020 13:40:55.000,5.056,1.000000
25 Jun 2020 13:41:00.000,5.056,1.000000
25 Jun 2020 13:41:05.000,5.047,1.000000
25 Jun 2020 13:41:10.000,5.031,1.000000
25 Jun 2020 13:41:15.000,5.060,1.000000
25 Jun 2020 13:41:20.000,5.043,1.000000
25 Jun 2020 13:41:25.000,5.038,1.000000
25 Jun 2020 13:41:30.000,5.040,1.000000
25 Jun 2020 13:41:35.000,5.033,1.000000
25 Jun 2020 13:41:40.000,5.036,1.000000
25 Jun 2020 13:41:45.000,5.053,1.000000
25 Jun 2020 13:41:50.000,5.037,1.000000
25 Jun 2020 13:41:55.000,5.050,1.000000
25 Jun 2020 13:42:00.000,5.030,1.000000
25 Jun 2020 13:42:05.000,5.037,1.000000
25 Jun 2020 13:42:10.000,5.036,1.000000
25 Jun 2020 13:42:15.000,5.035,1.000000
25 Jun 2020 13:42:20.000,5.032,1.000000
25 Jun 2020 13:42:25.000,5.025,1.000000
25 Jun 2020 13:42:30.000,5.030,1.000000
25 Jun 2020 13:42:35.000,5.019,1.000000
25 Jun 2020 13:42:40.000,5.019,1.000000
25 Jun 2020 13:42:45.000,5.027,1.000000
25 Jun 2020 13:42:50.000,5.010,1.000000
25 Jun 2020 13:42:55.000,5.016,1.000000
25 Jun 2020 13:43:00.000,5.017,1.000000
25 Jun 2020 13:43:05.000,5.013,1.000000
25 Jun 2020 13:43:10.000,5.025,1.000000
25 Jun 2020 13:43:15.000,5.017,1.000000
25 Jun 2020 13:43:20.000,5.014,1.000000
25 Jun 2020 13:43:25.000,5.009,1.000000
25 Jun 2020 13:43:30.000,5.014,1.000000
25 Jun 2020 13:43:35.000,5.011,1.000000
25 Jun 2020 13:43:40.000,5.015,1.000000
25 Jun 2020 13:43:45.000,4.989,1.000000
25 Jun 2020 13:43:50.000,5.007,1.000000
25 Jun 2020 13:43:55.000,5.021,1.000000
25 Jun 2020 13:44:00.000,5.006,1.000000
25 Jun 2020 13:44:05.000,5.001,1.000000
25 Jun 2020 13:44:10.000,5.004,1.000000
25 Jun 2020 13:44:15.000,5.013,1.000000
25 Jun 2020 13:44:20.000,5.002,1.000000
25 Jun 2020 13:44:25.000,5.015,1.000000
25 Jun 2020 13:44:30.000,5.022,1.000000
25 Jun 2020 13:44:35.000,5.004,1.000000
25 Jun 2020 13:44:40.000,5.003,1.000000
25 Jun 2020 13:44:45.000,5.000,1.000000
25 Jun 2020 13:44:50.000,5.010,1.000000
25 Jun 2020 13:44:55.000,5.022,1.000000
25 Jun 2020 13:45:00.000,5.031,1.000000
25 Jun 2020 13:45:05.000,5.013,1.000000
25 Jun 2020 13:45:10.000,5.000,1.000000
25 Jun 2020 13:45:15.000,5.006,1.000000
25 Jun 2020 13:45:20.000,5.007,1.000000
25 Jun 2020 13:45:25.000,4.998,1.000000
25 Jun 2020 13:45:30.000,4.992,1.000000
25 Jun 2020 13:45:35.000,4.984,1.000000
25 Jun 2020 13:45:40.000,5.000,1.000000
25 Jun 2020 13:45:45.000,4.991,1.000000
25 Jun 2020 13:45:50.000,4.992,1.000000
25 Jun 2020 13:45:55.000,4.990,1.000000
25 Jun 2020 13:46:00.000,4.998,1.000000
25 Jun 2020 13:46:05.000,4.990,1.000000
25 Jun 2020 13:46:10.000,4.983,1.000000
25 Jun 2020 13:46:15.000,5.000,1.000000
25 Jun 2020 13:46:20.000,4.975,1.000000
25 Jun 2020 13:46:25.000,4.986,1.000000
25 Jun 2020 13:46:30.000,4.978,1.000000
25 Jun 2020 13:46:35.000,4.982,1.000000
25 Jun 2020 13:46:40.000,4.986,1.000000
25 Jun 2020 13:46:45.000,4.978,1.000000
25 Jun 2020 13:46:50.000,4.947,1.000000
25 Jun 2020 13:46:55.000,4.961,1.000000
25 Jun 2020 13:47:00.000,4.962,1.000000
25 Jun 2020 13:47:05.000,4.967,1.000000
25 Jun 2020 13:47:10.000,4.960,1.000000
25 Jun 2020 13:47:15.000,4.957,1.000000
25 Jun 2020 13:47:20.000,4.977,1.000000
25 Jun 2020 13:47:25.000,4.969,1.000000
25 Jun 2020 13:47:30.000,4.957,1.000000
25 Jun 2020 13:47:35.000,4.955,1.000000
25 Jun 2020 13:47:40.000,4.957,1.000000
25 Jun 2020 13:47:45.000,4.958,1.000000
25 Jun 2020 13:47:50.000,4.957,1.000000
25 Jun 2020 13:47:55.000,4.957,1.000000
25 Jun 2020 13:48:00.000,4.946,1.000000
25 Jun 2020 13:48:05.000,4.951,1.000000
25 Jun 2020 13:48:10.000,4.945,1.000000
25 Jun 2020 13:48:15.000,4.939,1.000000
25 Jun 2020 13:48:20.000,4.928,1.000000
25 Jun 2020 13:48:25.000,4.940,1.000000
25 Jun 2020 13:48:30.000,4.944,1.000000
25 Jun 2020 13:48:35.000,4.925,1.000000
25 Jun 2020 13:48:40.000,4.926,1.000000
25 Jun 2020 13:48:45.000,4.921,1.000000
25 Jun 2020 13:48:50.000,4.925,1.000000
25 Jun 2020 13:48:55.000,4.937,1.000000
25 Jun 2020 13:49:00.000,4.924,1.000000
25 Jun 2020 13:49:05.000,4.919,1.000000
25 Jun 2020 13:49:10.000,4.916,1.000000
25 Jun 2020 13:49:15.000,4.918,1.000000
25 Jun 2020 13:49:20.000,4.912,1.000000
25 Jun 2020 13:49:25.000,4.912,1.000000
25 Jun 2020 13:49:30.000,4.909,1.000000
25 Jun 2020 13:49:35.000,4.899,1.000000
25 Jun 2020 13:49:40.000,4.904,1.000000
25 Jun 2020 13:49:45.000,4.904,1.000000
25 Jun 2020 13:49:50.000,4.896,1.000000
25 Jun 2020 13:49:55.000,4.893,1.000000
25 Jun 2020 13:50:00.000,4.891,1.000000
25 Jun 2020 13:50:05.000,4.889,1.000000
25 Jun 2020 13:50:10.000,4.882,1.000000
25 Jun 2020 13:50:15.000,4.881,1.000000
25 Jun 2020 13:50:20.000,4.880,1.000000
25 Jun 2020 13:50:25.000,4.887,1.000000
25 Jun 2020 13:50:30.000,4.875,1.000000
25 Jun 2020 13:50:35.000,4.872,1.000000
25 Jun 2020 13:50:40.000,4.867,1.000000
25 Jun 2020 13:50:45.000,4.865,1.000000
25 Jun 2020 13:50:50.000,4.853,1.000000
25 Jun 2020 13:50:55.000,4.865,1.000000
25 Jun 2020 13:51:00.000,4.810,1.000000
25 Jun 2020 13:51:05.000,4.877,1.000000
25 Jun 2020 13:51:10.000,4.833,1.000000
25 Jun 2020 13:51:15.000,4.835,1.000000
